ProductID,ProductBrand,ProductName,DispensaryName,Delivery,ProductType,ProductTypeSub,Quantity1,Price1,QuantityAvailable
5eb9d34a8c98cc00031fd886,,Push-Button Battery Generic,The New Amsterdam,0,Concentrate,concentrates-oil,N/A,10,25
5f3aa82dce5cde0003960683,Tokyo Starfish ,$12 - Calyx - Tokyo Indica Space Fuel (Shatter),Tokyo Starfish (South) (Bend),0,Concentrate,shatter,1g,10,24
5fac6e3494b5f10003dcf9a7,Hush,Hush I Viper (S) 1g LR,Top Hat Express,1,Concentrate,live-resin,1g,10,8
5fad9a6e183b5c0003975bc1,DBR,DBR - GG#4 - Extract,Mr. Nice Guy (Portland - SE Woodstock),0,Concentrate,,1g,10,25
5fd2b74027706c00c8c82413,White Label Extracts,Runtz x Sunset Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,sugar,1g,10,9996
5ff524f3fdebe00003aadc62,,Altered Alchemy - Afpak - Extract,La Mota (SE Portland),0,Concentrate,,1g,10,1
5ffd168087b75500034388c0,HER,HER - Cookies N Cream - Cartridge,La Mota (SE Portland),0,Concentrate,,1g,10,7
60007329575f4c00cf15c3c3,White Label Extracts,Breakfast Margy Honeycomb | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1gC,10,12
60073c1affd3160003cff26f,Fire Dept.,Gelato Haze Dry-Ice Extracted Kief | 1g,Oregrown (Bend),0,Concentrate,kief,1g,10,9
6012fc1eaccfa200e2c7ef70,White Label Extracts,Wedding Cake Sugar Sauce | 1g,Serra (Belmont St - Portland),1,Concentrate,sauce,1gC,10,7
6012fd1c8bbba800adff2348,White Label Extracts,Platinum Dosi x Platinum Punch Honeycomb | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1gC,10,11
603e6f2e73f5820003a3942a,Sitka NW,Sitka NW Extracts - Shatter - Mimosa X Rainmaker,Urban Farmacy,1,Concentrate,shatter,1g,10,10
603e6f2e73f5820003a3942b,Sitka NW,Sitka NW Extracts - Shatter - Couch Potato,Urban Farmacy,1,Concentrate,shatter,1g,10,10
604be63a028f1400cff6c0f1,White Label Extracts,Peach OG Honeycomb | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1gC,10,11
6067785754393900012678d0,White Label Extracts,White Label Extracts | MAC Honeycomb | 1g,Electric Lettuce - Old Town,0,Concentrate,crumble,1g,10,25
606f8cd300587a000136148c,Potion Dabs,Monkey Walker (Terp Sugar),Attis Trading Co (Gladstone),0,Concentrate,sugar,1g,10,9
6073704fd8540f00d15a9a53,White Label Extracts,Starduster Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,sugar,1gC,10,9988
6073711128f65b00da113a74,White Label Extracts,Snowball x Ice Cream Man Sugar Sauce | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,sauce,1gC,10,9990
60737260f72dea00bcc0f529,White Label Extracts,Cake Mix x Oc3an Beach Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,sugar,1g,10,99995
607373ca36a49700bcf745ed,White Label Extracts,Breakfast Margy Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,99985
60737481d02b7e00d71795b3,White Label Extracts,Tropic Heat Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,9994
6075de0a64a9280001a6236a,Original Extracts,Original Extracts - PROJECT X - Shatter - - I,Left Coast Connection,0,Concentrate,shatter,1g,10,9
6075f314611ec40001a9a82d,Original Extracts,Original Extracts - PROJECT X - Shatter - - I,Chalice Farms (Downtown),0,Concentrate,shatter,1g,10,5
6075fef4c7886300010d0f49,Original Extracts,Original Extracts - PROJECT X - Shatter - - I,Chalice Farms (Powell),1,Concentrate,shatter,1g,10,3
6075fef4c7886300010d0f4c,Original Extracts,Original Extracts - LEMONGRASS - Shatter - - S,Chalice Farms (Powell),1,Concentrate,shatter,1g,10,1
6079c8fd6535d900017e47b9,White Label Extracts,White Label Extracts | Breakfast Margy Honeycomb | 1g,Electric Lettuce - Old Town,0,Concentrate,crumble,1g,10,18
607a20df594fcc00018a212f,La Mota,La Mota - Kosher Kush - Extract,La Mota (NW Front),0,Concentrate,sugar,1g,10,2
607a2f52c2fef80001b17fc0,La Mota,La Mota - Sour Diesel - Extract,La Mota (NW Front),0,Concentrate,sugar,1g,10,25
607b3836371677000158addb,La Mota,La Mota - Cherry Cookies - Extract,La Mota (NW Front),0,Concentrate,sugar,1g,10,1
607e017ecd07700001e0ad65,White Label Extracts,Petrol Rainbows Sugar Sauce | 1g,Electric Lettuce - Weilder,0,Concentrate,sauce,1g,10,6
607e098ed1cda100016cb58c,White Label Extracts,White Label Extracts Breakfast Margy Honeycomb,Electric Lettuce - Foster - Powell,0,Concentrate,,1g,10,5
607e0e43b54d7a00011527b6,White Label Extracts,White Label Extracts Wedding Cake Sugar Sauce,Electric Lettuce - Foster - Powell,0,Concentrate,sauce,1g,10,13
607e2062c2369300012cc934,White Label Extracts,White Label Extracts Breakfast Margy Honeycomb,Electric Lettuce - Sellwood,0,Concentrate,crumble,1g,10,14
607e390b363ca20001689645,White Label Extracts,White Label Extracts Wedding Cake Sugar Sauce,Electric Lettuce - Sellwood,0,Concentrate,sauce,1g,10,25
607f06f6ed90c60001b5cc3f,Sitka,Sitka Cherry Gelato BHO,Electric Lettuce - Sellwood,0,Concentrate,shatter,1g,10,13
607f0f49a6c9e90001228ac0,Flapjax Extracts,Extract - Flapjax - Frost Boss (Live Resin),VIBE - Amberlight,0,Concentrate,live-resin,1g,10,3
607f0f49a6c9e90001228ac2,Flapjax Extracts,Extract - Flapjax - MAC (Live Resin),VIBE - Amberlight,0,Concentrate,live-resin,1g,10,3
607f0f49a6c9e90001228ac3,Flapjax Extracts,Extract - Flapjax - The Mezz (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,10,4
607f0f49a6c9e90001228ac6,Flapjax Extracts,Extract - Flapjax - Quantum Kush (Live Resin),VIBE - Amberlight,0,Concentrate,live-resin,1g,10,7
607f0f49a6c9e90001228ac8,Flapjax Extracts,Extract - Flapjax - Wedding Cake (Live Resin),VIBE - Amberlight,0,Concentrate,live-resin,1g,10,2
60804df40088f100017d23ef,Sitka Northwest,Sundae Walker Shatter Dab | Sitka Northwest,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,12
6089dd11fe40500001362995,Original Extracts,Original Extracts - Garlic Cookies - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
608d8bfb4dee5e0001a3267a,White Label Extracts,Leeann Womac x L.A. Beatnik Honeycomb | 1g,Electric Lettuce - Sellwood,0,Concentrate,crumble,1g,10,1
60957a010f9fc700010062a2,Original Extracts,Original Extracts - VENOM OG - Shatter - - I,Chalice Farms (Downtown),0,Concentrate,shatter,1g,10,2
60958919e34780000162b4ad,Original Extracts,Original Extracts - VENOM OG - Shatter - - I,Left Coast Connection,0,Concentrate,shatter,1g,10,7
6095ac3f8b36fe00011c0ef5,Original Extracts,Original Extracts - AMNESIA MIST x SQUIRT - Shatter - - S,Chalice Farms (Powell),1,Concentrate,shatter,1g,10,1
6095ac3f8b36fe00011c0ef6,Original Extracts,Original Extracts - VENOM OG - Shatter - - I,Chalice Farms (Powell),1,Concentrate,shatter,1g,10,3
609c02f048883000015b33bb,La Mota,La Mota - Sour Tangie - Extract,La Mota (Johnson Creek),0,Concentrate,,1g,10,25
60a31149419a9700017acb15,La Mota,La Mota - Secret Wippa - Extract,La Mota (SE Portland),0,Concentrate,,1g,10,9
60a4130922a28300014c6d37,Potion Dabs,Lemon Concrete Terp Sugar,Attis Trading Co (Gladstone),0,Concentrate,sugar,1g,10,15
60a549b6f75ed10001da2058,Fox Hollow Flora,Fox Hollow Flora | Juice Box | Kief | 1g,Oregons Finest (Pearl Dispensary),0,Concentrate,kief,1g,10,1
60b2d1225e115400bad55fef,White Label Extracts,Tut Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,99990
60b2d1cf3d646200b45996a9,White Label Extracts,White Label Extracts | Candy Apple x Stay Puffed Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,99995
60b2d240b43351009ef0c9a6,White Label Extracts,White Label Extracts | Dutch Treat x Tangie Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,9991
60b2d390511bad00d0eecdeb,White Label Extracts,White Label Extracts | Wedding Mints Honeycomb | 1g,Electric Lettuce - Alberta Arts District,1,Concentrate,crumble,1g,10,9995
60b68667ecc0d00001667f5d,Juicy Farms,Jack Frost Kief | Juicy Farms | 1g,Substance (Division Street) (Bend),0,Concentrate,kief,1g,10,25
60b68667ecc0d00001667f5e,Juicy Farms,Blue Krush Kief | Juicy Farms | 1g,Substance (Division Street) (Bend),0,Concentrate,kief,1g,10,25
60b7c9a633e2df000115d897,Original Extracts,Original Extracts - LA Cheese - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60b7c9a633e2df000115d89b,Original Extracts,Original Extracts - Banana OG - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60bbbfb784d8eb000132f208,Hash Hamilton,Hash Hamilton | Guava Pie Badder,CannaVida (Bend),0,Concentrate,badder,N/A,10,12
60be848890c56b00017bca52,,Hot Box Farms - Golden Strawberry,The New Amsterdam,0,Concentrate,,1g,10,25
60c2a734c06e330001618b8c,Fox Hollow Flora,Fox Hollow | Solventless Kief | Juice Boxxx,Oregrown (Portland),1,Concentrate,kief,1g,10,2
60c2a734c06e330001618b8d,Fox Hollow Flora,Fox Hollow | Solventless Kief | Triangle Kush Mints,Oregrown (Portland),1,Concentrate,kief,1g,10,1
60c3c348e534c80001b40d51,Fox Hollow Flora,Fox Hollow | Juice Boxxx Kief,CannaVida (Bend),0,Concentrate,kief,N/A,10,3
60c8f488dc02d2000126f93f,Fire Dept.,Lava Wedding Pie Dry-Ice Extracted Kief | 1g,Oregrown (Bend),0,Concentrate,kief,1g,10,12
60c8f488dc02d2000126f940,Fire Dept.,Citrus Sap Dry-Ice Extracted Kief | 1g,Oregrown (Bend),0,Concentrate,kief,1g,10,8
60ca4b7b7c7eb3000135a644,Artifact Extracts,Artifact | 1:1 Bleu Pines (LR Sap),Attis Trading Co (Barbur),0,Concentrate,live-resin,1g,10,13
60cbae72f77cbc009f536ce8,White Label Extracts,Ice Cream Cake Sugar Sauce | 1g,Serra (Belmont St - Portland),1,Concentrate,sauce,1g,10,4
60cceb70a2b1280001b55a8c,La Mota,La Mota - Sour Diesel - Extract,La Mota (Johnson Creek),0,Concentrate,,1g,10,2
60d545713050a700017c2102,Fox Hollow Flora,Fox Hollow Flora | Grape Fluff | Keif  | 1g,Oregons Finest (Convention Center),1,Concentrate,kief,1g,10,9
60d545713050a700017c2103,Fox Hollow Flora,Fox Hollow Flora | Triangle Kush Mints | Keif  | 1g,Oregons Finest (Convention Center),1,Concentrate,kief,1g,10,6
60d637e760f6f83cf4f1f4cd,White Label Extracts,Zookies Sugar Sauce | 1g,Serra (Belmont St - Portland),1,Concentrate,sugar,1gC,10,7
60d6387d4572e100b3f96085,White Label Extracts,Ghost Train Haze x Lemon Meringue Sugar Sauce | 1g,Serra (Belmont St - Portland),1,Concentrate,sauce,1gC,10,7
60d638f2692a3d00bb9d0307,White Label Extracts,Cake Mix x Oc3an B3ach Honeycomb | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1gC,10,3
60d63ab640ce2a00b48dc798,White Label Extracts,Tropic Heat Honeycomb | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1g,10,2
60d92107c498e1000121f156,White Label Extracts,Sandlake Sour Honeycomb | 1g,Electric Lettuce - Weilder,0,Concentrate,wax,1g,10,4
60de397cdec5cc00019c09ec,Fox Hollow Flora,Fox Hollow Flora | Grape Fluff | Kief | 1g,Oregons Finest (Pearl Dispensary),0,Concentrate,kief,1g,10,19
60de3bdc4e85200001933aaa,Fox Hollow Flora,Fox Hollow Flora | Triangle Kush Mints | Kief | 1g,Oregons Finest (Pearl Dispensary),0,Concentrate,kief,1g,10,15
60e0f851c4eb4b00019d185c,Korova,Korova | Dulce De Leche | 1g Sauce,Cannabliss & Co (22nd & Burn),0,Concentrate,sauce,1g,10,9
60e2aa47c1ae7300013b6434,Emerald Extracts,Bubba Sunset Shatter Dab | Emerald Extracts,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,10
60e2aa47c1ae7300013b6435,Emerald Extracts,Blue City Diesel Shatter Dab | Emerald Extracts,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,8
60e2aa47c1ae7300013b6436,Emerald Extracts,Jelly Jack Shatter Dab | Emerald Extracts,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,12
60e2aa47c1ae7300013b6437,Emerald Extracts,Blueberry Yeti Shatter Dab | Emerald Extracts,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,18
60e614c24ad9a10001fe9b36,Golden Goose,Rhubarb Banger Terp Sugar (Golden Goose),Attis Trading Co (Gladstone),0,Concentrate,sugar,1g,10,15
60e6186446811a000158a9a9,Golden Goose,White Tahoe Cookies Terp Sugar (Golden Goose),Attis Trading Co (Gladstone),0,Concentrate,sugar,1g,10,15
60e7ba58a0ce990001a33a92,Hash Hamilton,Hash Hamilton | Drool Live Resin,CannaVida (Bend),0,Concentrate,live-resin,1g,10,15
60e7bb74c1bb9c0001342c5b,Hash Hamilton,Hash Hamilton | Sour Garlic Cookies Badder,CannaVida (Bend),0,Concentrate,badder,1g,10,11
60e8952e957e5800017cd810,Hash Hamilton,Hash Hamilton | Mango Murder Badder,CannaVida (Bend),0,Concentrate,badder,1g,10,8
60e89d50a8efd900013389cf,Original Extracts,Original Extracts - GOLDEN GOAT CRITICAL KUSH - Shatter - - H,Chalice Farms (Downtown),0,Concentrate,shatter,1g,10,6
60e8a94ba8226a0001af56b8,Hash Hamilton,Hash Hamilton | Formula One,CannaVida (Bend),0,Concentrate,hash,N/A,10,18
60e8a94ba8226a0001af56ba,Hash Hamilton,Hash Hamilton | Glazed Apricot Gelato Sugar Sauce,CannaVida (Bend),0,Concentrate,hash,N/A,10,10
60e8a94ba8226a0001af56bc,Hash Hamilton,Hash Hamilton | Rocket Fuel Sugar Wax,CannaVida (Bend),0,Concentrate,wax,N/A,10,18
60e8aa645baa5a00013b38c1,Hash Hamilton,Hash Hamilton | Shortcut Sugar Wax,CannaVida (Bend),0,Concentrate,wax,N/A,10,12
60e8aa645baa5a00013b38c3,Hash Hamilton,Hash Hamilton | Drool BHO Badder,CannaVida (Bend),0,Concentrate,badder,N/A,10,20
60e8aa645baa5a00013b38c4,Hash Hamilton,Hash Hamilton | Grape Cake Sauce,CannaVida (Bend),0,Concentrate,hash,N/A,10,19
60e8aa645baa5a00013b38c6,Hash Hamilton,Hash Hamilton | Mac Sugar Wax,CannaVida (Bend),0,Concentrate,wax,1g,10,10
60e8aa645baa5a00013b38c7,Hash Hamilton,Hash Hamilton | Banana OG Sauce,CannaVida (Bend),0,Concentrate,hash,N/A,10,1
60e8c9a103cf350001757066,Korova,Korova | Blueberry Diesel | 1g Badder,Cannabliss & Co (22nd & Burn),0,Concentrate,badder,1g,10,4
60e8da7fa8226a0001af57ba,Korova,Korova | Blueberry Diesel Badder | 1g,Cannabliss (Firestation 23),0,Concentrate,badder,1g,10,15
60e8da7fa8226a0001af57bb,Korova,Korova | Jacks Unicorn Badder | 1g,Cannabliss (Firestation 23),0,Concentrate,badder,1g,10,16
60e8ea69e23b010001169da2,,Korova:$10 Blueberry Diesel Badder,Cannabliss Co (The Blvd),0,Concentrate,badder,1g,10,16
60e8ea69e23b010001169da3,,Korova:$10 Jacks Unicorn Badder,Cannabliss Co (The Blvd),0,Concentrate,badder,1g,10,18
60e90799a0ce990001a33d26,White Label Extracts,Strawberry Cheesecake Sugar Sauce | 1g,Electric Lettuce - Weilder,0,Concentrate,sauce,1g,10,3
60e90799a0ce990001a33d27,White Label Extracts,White Label Extracts T-1000 x Durban Poison Sugar Sauce,Electric Lettuce - Weilder,0,Concentrate,sauce,1g,10,1
60e90799a0ce990001a33d29,White Label Extracts,White Label Extracts Snowball x Ice Cream Man Sugar Sauce,Electric Lettuce - Weilder,0,Concentrate,sauce,1g,10,6
60e90d87e23b010001169ded,Korova,Korova | Jacks Unicorn | 1g Badder,Cannabliss & Co (22nd & Burn),0,Concentrate,badder,1g,10,10
60e90ea18801b50001865702,Original Extracts,Original Extracts - GOLDEN GOAT CRITICAL KUSH - Shatter - - H,Left Coast Connection,0,Concentrate,shatter,1g,10,5
60e90ea18801b50001865704,Original Extracts,Original Extracts - GARY PAYTON x MIMOSA - Shatter - - H,Left Coast Connection,0,Concentrate,shatter,1g,10,6
60e9ec8da0edd700014f9922,Original Extracts,Original Extracts - GOLDEN GOAT CRITICAL KUSH - Shatter - - H,Chalice Farms (Powell),1,Concentrate,shatter,1g,10,2
60ea066c03cf350001757216,Fire Dept. Cannabis,FDC I Watermelon Zkittlez 1g Kief (IH),Top Hat Express,1,Concentrate,kief,1g,10,14
60ea1d6303cf350001757237,Korova,Korova | Dulce De Leche Sauce | 1g,Cannabliss (Firestation 23),0,Concentrate,sauce,1g,10,11
60ecd7f52403a00001843c58,,Orgone Extracts - Shatter - Frosted Peaks,The New Amsterdam,0,Concentrate,shatter,1g,10,25
60ef27ceef88c50001fbe75b,Fire Dept. Cannabis,Gorilla Tangie (Kief),Attis Trading Co (Barbur),0,Concentrate,kief,1g,10,13
60ef27ceef88c50001fbe75c,Fire Dept. Cannabis,Funky Drama Crasher (Kief),Attis Trading Co (Barbur),0,Concentrate,kief,1g,10,12
60ef27ceef88c50001fbe75d,Fire Dept. Cannabis,Lava Wedding Pie (Kief),Attis Trading Co (Barbur),0,Concentrate,kief,1g,10,13
60ef89ba82cd1f0001d9aacd,Hush,Double Diesel Shatter Dab | Hush,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,9
60ef89ba82cd1f0001d9aace,Hush,Sour Cookies Shatter Dab | Hush,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,15
60ef89ba82cd1f0001d9aacf,Hush,Jungle Kake Shatter Dab | Hush,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,14
60ef89ba82cd1f0001d9aad0,Hush,Lemon Kali Shatter Dab | Hush,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10,13
60f2039e5d6e3f00013f78d3,Original Extracts,Original Extracts - Gorilla Berries - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60f2039e5d6e3f00013f78d4,Original Extracts,Original Extracts - Golden Goat Critical Kush - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60f2039e5d6e3f00013f78d5,Original Extracts,Original Extracts - Gary Payton x Mimosa - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60f2039e5d6e3f00013f78d6,Original Extracts,Original Extracts - Project X - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60f2039e5d6e3f00013f78d7,Original Extracts,Original Extracts - Blueberry Muffins - Shatter,SWED CO,0,Concentrate,shatter,1g,10,25
60eb71415baa5a00013b3c3e,Decibel,Decibel Loud Lemon Meringue Infused Single Pre-Roll,Electric Lettuce - Foster - Powell,0,Concentrate,,1g,10.5,5
60f250565baa5a00013b4c3b,Decibel,Decibel Loud Lemon Meringue Infused Single Pre-Roll,Farma,1,Concentrate,,1g,10.5,16
603e97ccc151c40003f15d67,Hush,Hush | Blue Magoo Shatter | 1g,Diem Delivery,1,Concentrate,shatter,1g,10.8,1
60e36c86286a1700015891e9,Disco Dabs,Disco Dabs | Sundae Banana Cookies Shatter | 1g,Diem Delivery,1,Concentrate,shatter,1g,10.8,10
60e36ed77bcf25000197a961,Disco Dabs,Disco Dabs | Lemon Diesel Shatter | 1g,Diem Delivery,1,Concentrate,shatter,1g,10.8,7
6074f7ed575d9700015c8ac5,Sunshine Oil,Clementine Punch Shatter Dab | Sunshine Oil,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10.83,20
6074f7ed575d9700015c8ac7,Sunshine Oil,Mimosa Kush Shatter Dab | Sunshine Oil,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10.83,9
6074f7ed575d9700015c8ac8,Sunshine Oil,White Guava Shatter Dab | Sunshine Oil,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,10.83,6
60b97f8da2ba26000184e8fd,Sitka Northwest,Sitka | Runtz x Gelato (IH) Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,1
60c66b04fc99d900015a4b2e,Sitka Northwest,Sitka | Venom OG (IH) Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,1
60e0ada00788620001a695c5,Disco Dabs,Sitka I Chernobyl x Blueberry (H) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,25
60e0ada00788620001a695c6,Sitka Northwest,Sitka I Lucid x Rozay (H) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,11
60e0ada00788620001a695c7,Disco Dabs,Sitka I Lemon Diesel (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,25
60e0ada00788620001a695c8,Sitka Northwest,Sitka I Bubba Walker (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,8
60e0ada00788620001a695c9,Disco Dabs,Sitka I Purple Hindu Kush (I) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,11
60e0ada00788620001a695ca,Sitka Northwest,Sitka I Grandpa Larry (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,22
60e0ada00788620001a695cb,Disco Dabs,Sitka I Mimosa x Rainmaker (H) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,8
60e0b4bd286a170001588f4d,Sitka Northwest,Sitka I Sundae Banana Cookies (SH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,10.83,25
60e748693a71f40001e7146f,Artifact Extracts,Extract - Artifact - Key Lime Pie (Shatter),VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,6
60e748693a71f40001e71470,Artifact Extracts,Blueberry Muffin Shatter | 1g,VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,3
60e748693a71f40001e71471,Artifact Extracts,Extract - Artifact - Wifi (Shatter),VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,5
60e748693a71f40001e71472,Artifact Extracts,Blue River OG Shatter | 1g,VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,6
60e748693a71f40001e71473,Artifact Extracts,Purple Punch Shatter | 1g,VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,7
60e748693a71f40001e71474,Artifact Extracts,Sour Limon Larry Shatter | 1g,VIBE - Amberlight,0,Concentrate,shatter,1g,10.83,6
601b75d8174f9f00036d1431,Botanical Laboratories,BL I Double Dream Queen (H) shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,17
6047175e5b8dd200032b165e,Rose City Reserve,BL I Strawberry Smoothie (SH) 1g shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,3
606cc0086d160100013b75a5,Botanical Laboratories,BL I Double Dream (SH) shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,1
60e77b8bc2b80b00012c8619,Botanical Laboratories,BL I Cherry Chem (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,17
60e77b8bc2b80b00012c861a,Botanical Laboratories,BL I Golden Goat (SH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,17
60e77b8bc2b80b00012c861b,Botanical Laboratories,BL I Muffin Breath (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,17
60e77b8bc2b80b00012c861c,Botanical Laboratories,BL I Pineapple Upside Down Cake (SH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,16
60e77b8bc2b80b00012c861d,Botanical Laboratories,BL I Rozay Cookies (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,6
60e77b8bc2b80b00012c861e,Botanical Laboratories,BL I Elephant Cracker (SH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,17
60e77b8bc2b80b00012c861f,Botanical Laboratories,BL I Scotts OG (IH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,11
60e77b8bc2b80b00012c8620,Botanical Laboratories,BL I Raspberry Parfait (SH) 1g Shatter,Top Hat Express,1,Concentrate,shatter,1g,11.08,15
6070c4ec47f08200aec0e156,Sitka Northwest,Wedding Cake Crumble | 1g,Serra (Belmont St - Portland),1,Concentrate,crumble,1gC,11.2,4
5fb8492cabdde100c9ea0418,Self Made Farms,Purple Apricot Shatter | 1g,Serra (Belmont St - Portland),1,Concentrate,shatter,1gC,11.66,7
5fb8606e181c8500037b29ba,Bobsled Extracts,Sunset Sherbet Cured Resin | 1g,VIBE - Amberlight,0,Concentrate,wax,1g,11.67,2
601b3a71ac304c00039419ae,Rebel Roots,Sour Lifter RSO | Rebel Roots,Substance (Division Street) (Bend),0,Concentrate,rso,1g,11.67,2
60346cbd90a6d700030f768a,Kumba Hills,Double Dream Shatter Dab | Kumba Hills,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,1
603597d33921460003c77e7f,Hush,Hush - Sunset Sherbert - Shatter,SWED CO,0,Concentrate,shatter,1g,11.67,25
6036b799b0a2450003a2445f,Altered Alchemy,Extract - Altered Alchemy - Duct Tape (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,11.67,5
6036b799b0a2450003a24460,Altered Alchemy,Extract - Altered Alchemy - Sour Candy (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,11.67,7
605287bbea17270001aa3665,Sitka Northwest,Wedding Cake Shatter Dab | Sitka Northwest,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,3
606f5b35286dc30001f2721f,NW Kind,MAC 1 Platinum Shatter Dab | NW Kind,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,6
6078cb5000fba60001070325,Hush,Hush - OG Kush - Shatter,SWED CO,0,Concentrate,shatter,1g,11.67,25
608056de0088f100017d23ff,Kumba Hills,Chem Sour Shatter Dab | Kumba Hills,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,4
608056de0088f100017d2404,Kumba Hills,Deadhead OG Shatter Dab | Kumba Hills,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,3
6084702f1d38570001e01c7f,Concrete Jungle,Dogwalker Shatter Dab | Concrete Jungle,Substance (Division Street) (Bend),0,Concentrate,shatter,1g,11.67,5
609d79707663540001f5b289,Smoke Oil,Lemon Wonder Sugar Dab | Smoke Oil,Substance (Division Street) (Bend),0,Concentrate,sugar,1g,11.67,3
609d9c8c73a9f40001ec6137,Altered Alchemy,Extract - Altered Alchemy - Fuel (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,11.67,7
609d9c8c73a9f40001ec6138,Altered Alchemy,Extract - Altered Alchemy - Red Dragon (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,11.67,2
609d9c8c73a9f40001ec6139,Altered Alchemy,Extract - Altered Alchemy - Strawberry Cookies (Cured Resin),VIBE - Amberlight,0,Concentrate,,1g,11.67,8
60c3c6e7503dde000132b95e,Bobsled Extracts,Super Skunk Cured Resin | 1g,VIBE - Amberlight,0,Concentrate,wax,1g,11.67,4
60c3c6e7503dde000132b95f,Bobsled Extracts,Tangie Cookies Cured Resin | 1g,VIBE - Amberlight,0,Concentrate,,1g,11.67,2
60c3c6e7503dde000132b962,Bobsled Extracts,White Widow Cured Resin | 1g,VIBE - Amberlight,0,Concentrate,wax,1g,11.67,1
