ProductID,ProductBrand,ProductName,DispensaryName,Delivery,ProductType,ProductTypeSub,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,QuantityAvailable
5fbc00d6e07c300003855649,Bird Belly Farms LLC,BBF l Black Jack (SH),Top Hat Express,1,Flower,,N/A,0.83,,,,,,,,,25
5fac6e3494b5f10003dcf95f,The Clone Brothers,CB I Crater Lake ($35/oz) Trim SPECIAL (H)*,Top Hat Express,1,Flower,shake-trim,N/A,1.04,,,,,,,,,25
60070d7b3dfe2200036e8bfd,The Clone Brothers,CB I Ultra White Amnesia ($17.50~1/2oz Trim Special)(SH)*,Top Hat Express,1,Flower,shake-trim,1/2oz,1.04,,,,,,,,,25
609d9095d8928400017a95d1,Gardeners,Gardeners I Purple Hindu Jager (I),Top Hat Express,1,Flower,,1g,1.67,2g,3.33,1/8oz,5.83,1/4oz,11.67,1/2oz,23.33,25
5d07e1eb1ce2ab0004d0bc54,Yerba Buena,Yerba Buena | Blue Dragon Desert Frost,Attis Trading Co (Barbur),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5d4c7cbd326bc90004ced627,Sunlight Ridge,$160oz | Durban Poison | Sunlight Ridge,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
5d5eff16b1c8080004d8f995,Oregon Roots,$160oz | 9lb Hammer | Oregon Roots,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
5d8582f1787a4600039d86a7,LTRMN,$160oz | Blueberry Muffin | LTRMN,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
5d8c07a541c0f40003c022ab,Sunlight Ridge,$125oz | Fruit Loop | Sunlight Ridge,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,,,17
5dea7bbefe279b000347892c,sofresh farms,Critical Cure | sofresh farms,Oregons Finest (Convention Center),1,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55.83,1/2oz,105,25
5dfaacf735daa4000346558d,LifeStyle Farms,Terminator [Mid-shelf],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e0e51fd2792530003e1a856,TJs,TJs Gardens| MK Ultra,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5e0e51fd2792530003e1a857,TJs Gardens,TJs Gardens | Monkey Tape,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,,,6
5e0e51fd2792530003e1a861,Yerba Buena,Pineapple Express,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5e13bc713cedc80003cbdd00,High Winds Farm,High Winds Farm - Oregon Sunset,Nectar - Sandy,0,Flower,,1g,10,1/8oz,30,,,,,,,4
5e17ee595939c80003ff9508,TJs,TJs | Alien OG,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5e1904bfd4eea00003c7b19e,High Winds Farm,High Winds Farm - Oregon Sunset,Nectar - Terwilliger,0,Flower,,1g,10,1/8oz,30,,,,,,,2
5e26029c372d2400039b9c11,LifeStyle Farms,Raspberry Parfait [Mid-Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e2617c14cfd380003a742c7,LifeStyle Farms,Raspberry Parfait [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e28e98a90437c00039d9f63,Yerba Buena,Yerba Buena | Nitro Cookies x 9# Hammer,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,10
5e2f365f71cf8600032db971,LifeStyle Farms,Lemon Meringue [Mid-Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e4d943bb263030003e83a0b,High Winds Farm,Starduster,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,2
5e4dbc3e966ad40003a70f90,High Winds Farm,High Winds Farm - GG #4,Nectar - Terwilliger,0,Flower,,1g,10,1/8oz,30,,,,,,,4
5e59b0f212c58f000352f41f,LifeStyle Farms,Cherry Chem [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e6bfc20f5fd240003567464,LifeStyle Farms,Agent Orange [Mid-Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e711a89bd999d0003c39a30,LifeStyle Farms,Agent O [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e74352a6c76510003652329,sofresh farms,Bavarian Cream | sofresh farms,Oregons Finest (Convention Center),1,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55.83,1/2oz,105,25
5e751a5958f75c0003f61888,Sunlight Ridge,$125oz | Dream Queen | Sunlight Ridge,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,125,25
5e77e5c62b3daf00034e8451,High Winds Farm,GG #4,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,3
5e78da300fbb520003214421,High Winds Farm,Durban Poison,Nectar - Sandy,0,Flower,,1g,10,1/8oz,30,,,,,,,2
5e7a815ac185590099877d21,Pruf Cultivar,Banana Bread,Serra (Belmont St - Portland),1,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,197
5e7a833cd20842000359521f,,Northern Wreck (45th Parallel),The New Amsterdam,0,Flower,,1g,10,,,,,,,,,1
5e86727d21bf1b000378868a,LifeStyle Farms,Alien ET [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5e8a453619d92d000324bd0c,Grown Rogue Gardens,Jack H.,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,3
5e8b5f1c37e7a00003b52630,Grown Rogue Gardens,Jack H.,Nectar - Sandy,0,Flower,,1g,10,1/8oz,30,,,,,,,4
5e8fb8ffb125060003ff6591,Meraki Gardens,Bubba Diagonal - Meraki Gardens,Tetra Cannabis (Belmont),1,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58,1/2oz,110,25
5e979e144e5ccd000351ea60,High Winds Farm,Blueberry Sherbert,Attis Trading Co (Barbur),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5eac3f687939a00003ac7f74,Otis Gardens,Otis Gardens - Stinky Pete,Nectar - Terwilliger,0,Flower,,1g,10,1/8oz,30,,,,,,,5
5eb0c9f4e1c2b200032062d5,Otis Gardens,Stinky Pete,Nectar - Sandy,0,Flower,,1g,10,1/8oz,30,,,,,,,4
5ebf2e2c1ad36300039170be,,Sundae Driver (Green Acre),The New Amsterdam,0,Flower,,1g,10,,,,,,,,,25
5ecaf029fee026000333614b,Up Stream Farms,Golden Pineapple,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,3
5ecd3f0b0aa72200036d3fc1,7 Points Oregon,Future #1 | 7 Points,Oregons Finest (Pearl Dispensary),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55.83,1/2oz,105,25
5eda8e01031a5f0003c8b314,High Winds Farm,High Winds Farm - Blueberry Sherbet,Nectar - Terwilliger,0,Flower,,1g,10,,,,,,,,,3
5ee67076566aa7000301b06a,Up Stream Farms,Up Stream Farms - Golden Pineapple,Nectar - Terwilliger,0,Flower,,1g,10,,,,,,,,,1
5eeaa8092bc55f000306ba1f,Yerba Buena,Silver Hawk,Bridge City Collective - N WIlliams,1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,180,25
5eeab201231db000037abb68,Yerba Buena,Silver Hawk,Bridge City Collective - N WIlliams,1,Flower,,1g,10,1/8oz,30,,,,,,,2
5eee608431d7f7000352f204,Virgin Cannabis,Cake Crasher #2 - Virgin Cannabis,Tetra Cannabis (Belmont),1,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58,1/2oz,110,25
5f03b11a4a783700038db95d,WE OG,WE OG | Jack Herer,Bridge City Collective - SE Portland,0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,180,25
5f04aa7be3663f0003c9dd52,LifeStyle Farms,Black Jack [Mid-Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f04aa7be3663f0003c9dd55,LifeStyle Farms,Ultraviolence [Mid Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f0cbeb787b25600033dc3a4,LifeStyle Farms,Ice [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f0f3783a76fb50003a49acb,Johns Flower,Platinum Jelly by  528hz Gardens,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,25
5f0f3783a76fb50003a49ad1,Johns Flower,Zurple Punch (Indoor) by 528hz Gardens,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,25
5f1077fa6c3da900030b7363,Pruf Cultivar,Pruf Cultivar | Five Stars,Electric Lettuce - Foster - Powell,0,Flower,,1g,10,3.5g,32,7g,60,14g,115,28g,220,25
5f15e1bc3904da0003c77438,LifeStyle Farms,Moby Dick [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f1b699ddb4b950003ef72a2,LifeStyle Farms,Lemon Meringue [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f1c6dfbf0761f0003b509f5,Pruf Cultivar,Five Stars,Electric Lettuce - Old Town,0,Flower,,1g,10,3.5g,32,7g,60,14g,115,28g,220,25
5f2072e7fbc6620003544f97,Indigo,Indigo | Purple Dahlia,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5f21e4877629ed0003867202,High Winds Farm,Poisonfruit,Attis Trading Co (Gladstone),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5f2b19005c1385000349b340,Pruf Cultivar,VVS Chem - (1.0 g),SWED CO,0,Flower,,1g,10,,,,,,,,,2
5f2c926d0c2a360003ae9e12,Pruf Cultivar,Lemon Dosi,Electric Lettuce - Foster - Powell,0,Flower,,1g,10,3.5g,32,7g,60,14g,115,28g,220,25
5f3073383a070f0003274e95,Up Stream Farms,Blue Dream,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,3
5f36f00f2ecb1f000351fcf6,LifeStyle Farms,Trainwreck [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f4004334e06620003a0edba,LifeStyle Farms,Blue Dream [Mid Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f4e83615565b0000332157e,Phresh,Orange Creamsicle,Attis Trading Co (Gladstone),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5f4e83615565b0000332157f,Phresh,Tropicana Punch,Attis Trading Co (Gladstone),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5f4fdd144ffc370003428806,High Winds Farm,Seven Stars,Attis Trading Co (Gladstone),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5f652fb5e54a6d000392b0c5,Dutch Valley Farms,Nookies - (1.0 g),SWED CO,0,Flower,,1g,10,,,,,,,,,25
5f6f7402bcc66e0003c3b7e2,Storm,Storm Cannabis | Vapor Fuel,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5f739db365e86600031adf17,Pruf Cultivar,Five Stars,Electric Lettuce - Sellwood,0,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,25
5f7750c210b3fb00032bdbee,Trichome Farms,Trichome Farms | Glazed Apricot Gelato,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5f778b17d5e3d00003adeca2,LifeStyle Farms,Cherry Chem [Mid Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f7bd7a2b93a4c0003ce0cc7,Arnow Browne,Arnoew Browne-Punch Breath,Bridge City Collective - N WIlliams,1,Flower,,1g,10,1/8oz,30,,,,,,,6
5f80a1128fe4920003d06dac,Johns Flower,Platinum kush breath #2 By 528Hz Gardens,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,25
5f84d5e24ff6ea0003e8df57,PORTLAND CANNABIS MARKET,MAGIC MELON - PCM,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,25
5f860bd0ef9304000333b04c,High Winds Farm,Durban Poison,Nectar - Beaverton Hillsdale,0,Flower,,1g,10,1/8oz,30,,,,,,,6
5f8a06658f1b78000395100a,LifeStyle Farms,Lemon Kush  [Mid Shelf],Deanz Greenz (Foster),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5f91cd3e7c56650104651a3a,LOWD,Wedding Mints Mini B-Buds,Electric Lettuce - Alberta Arts District,1,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,9994
5f9c800523d87d0003198777,LifeStyle Farms,Lifestyle Blue Dream [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5fa04139d41d7b00030be685,Johns Flower,Iced out by 528hz Gardens,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,25
5fa97d4ae8c271000389de26,PHRESH CANNABIS,WHITE HOT GUAVA - PHRESH CANNABIS,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,21
5faf13384afd4f0003df10b6,,Raspberry Parfait,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,8
5fb321179707590003cc5927,Phresh Cannabis,Orange Creamsicle (Phresh Cannabis),Attis Trading Co (Barbur),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
5fb5a705a95004000382c153,Ebb & Flow,White Water,Electric Lettuce - Sellwood,0,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,25
5fbbf5f4f8b35c0003df211c,TJs,TJs | Garlic Margy,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5fbdaec0cd693b000310dec2,LifeStyle Farms,Wonder Dawg [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5fc836038e60bc00034a801f,Good Flower Farms,MAC,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,,,,,9
5fc85fcbf6e24000039fc60a,Panda Farms,Panda Farms-Platinum Huckleberry Cookies,Bridge City Collective - N WIlliams,1,Flower,,1g,10,,,,,,,,,3
5fd2c256f3237d00033fc445,Midnight Fruit Company,MFC I Coco Mountain (IH),Top Hat Express,1,Flower,,1g,10,2g,20,1/8oz,33.33,1/4oz,56.67,1/2oz,106.67,25
5fd94f3f43c85c0003a61e94,Oregon Roots,$160oz | Purple Punch | Oregon Roots,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
5fd9ad5d28a16b000381259e,Oregon Roots,$160oz | Blue Magoo | Oregon Roots,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
5fde2b36812fcd00033ae40c,Storm,Storm Cannabis | Deadhead OG,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5fe8c6de7279a300034a5003,LifeStyle Farms,Papaya Punch [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
5fecae0aeff3000003e19707,PHRESH CANNABIS,VANILLA FROSTING - PHRESH CANNABIS,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,25
5ff4a42c5bd78500033d052e,SugarTop Buddery,Starfruit,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,12
5ff602962b1bda000323a9d4,Zuni Products,Blueberry Muffins (Pr),Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,100,1oz,170,25
5ff6437400a465000355c687,Fire Flower,Cherry Chem - Fire Flower,Tetra Cannabis (Belmont),1,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58,1/2oz,110,25
5ff765cd2eacfa0003689085,,RF White Runtz,Truly Pure,1,Flower,,1g,10,1/8oz,32,1/4oz,59,1/2oz,105,1oz,190,25
5ff8f7cd8e67240003725ff5,Storm,Storm Cannabis | Super Lemon Haze,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
5ffe063911a49e0003f2ec3f,Ruby Farms,CHERRY COOKIES - RUBY FARMS 12,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,25
60036e6302c9c300038b59b7,High Winds Farm,Blue Ogre,Nectar - Terwilliger,0,Flower,,1g,10,,,,,,,,,1
60077f05da73e80003330bce,Livetia Farms,Animal Cookies - (1.0g),SWED CO,0,Flower,,1g,10,,,,,,,,,21
60077f05da73e80003330bf6,C3 Industries OR,Old Dirty Biker - (1.0 g),SWED CO,0,Flower,,1g,10,,,,,,,,,22
60077f05da73e80003330c70,C3 Industries OR,UK Cheese - (1.0g),SWED CO,0,Flower,,1g,10,,,,,,,,,25
600870bda1f7a2000355612a,JD Grown,JD I Orange GMO (IH),Top Hat Express,1,Flower,,1g,10,2g,20,1/8oz,33.33,1/4oz,56.67,1/2oz,106.67,25
600b4fea0900e40003cdf979,LifeStyle Farms,Purple Punch [Mid Shelf],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
60146b8bfdd3f40003060ce8,Oregrown,OREGROWN | CANNON BEACH COOKIES,Oregrown (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,60,1/2oz,110,1oz,200,25
601997755799320003966a7c,TJs,TJs | Icicles,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
60246643332116000310fdd1,17 Farms,Mimosa,Somewhere PDX,0,Flower,,1g,10,2g,20,3.5g,33.33,7g,58.33,14g,108.33,25
6026ffe44db01c0003f4d5b6,,Sour Crown ( Alta ),The New Amsterdam,0,Flower,,1g,10,,,,,,,,,25
602f37f07d2b0b00032325e6,Phyre,Phyre Guavas N Cream,Electric Lettuce - Sellwood,0,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,25
6031829358d63a000367804a,Pruf Cultivar,Orange Remedy,Farma,1,Flower,,1g,10,3.5g,35,7g,60,14g,115,28g,215,25
603e6fd640d6f500035cbf6f,Angel Flower,B. Banner,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,25
603e6fd640d6f500035cbf79,Midnight Fruit Company,Blueberry Wreck,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,25
603e6fd640d6f500035cbf89,Midnight Fruit Company,Dogwalker OG - MFCo,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,25
603e6fd640d6f500035cbf8d,NW Artisan,Durban Poison,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,10
603e6fd640d6f500035cbfbd,Scissortail Farms,Malawi,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,18
603f05e36a414d0003df3ff3,Odyssey Farms,$125oz | Platinum Dosi | Odyssey,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,125,25
603fdcc52c0f760003734e4d,,RMF Apple Fritter,Truly Pure,1,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,105,1oz,190,25
60468337ca8dcf0003c6ae60,Odyssey Farms,$125oz | Ice Cream Cake | Odyssey,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,125,25
604684ae1cffec0003e09184,Happy Healing Farms,Peach on the Beach,Attis Trading Co (Gladstone),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
6046b066bafb770003812ed6,,MAC by Oregon Roots,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,25
604a873987832a0001b39835,Makru Farms,$160oz | Caked up Cherries | Makru,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
604abf6f4d28070001a68c5f,,G Wiz - Alta Gardens,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,25
604e8cac74bee20001e04f19,HUG Farms,Ice Cream Cake - HUG Farms,Urban Farmacy,1,Flower,,1g,10,2g,20,1/8oz,35,1/4oz,68.25,1/2oz,119,24
6050fabec1ccb0000186acd6,LAUGHING GRASS GARDEN,CHEM COOKIES - LAUGHING GRASS,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,10
605154fb2026160001184d7f,PHRESH CANNABIS,BRRR BERRY - PHRESH CANNABIS,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,9
60538be5ea17270001aa498b,Pruf Cultivar,Astral Works,Farma,1,Flower,,1g,10,3.5g,35,7g,60,14g,115,28g,215,25
605a3007eed52600010c3cfd,Laird Family Farms,Laird Family Farms | Key Lime Pie,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
605d0bc202af7c0001a77ec4,Virgin Cannabis,$160oz | Keylime Crush | Virgin Cannabis,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
606509e33f38490001a683a4,Verdant Leaf,Verdant Leaf Farm Blackberry Fire,Farma,1,Flower,,1g,10,3.5g,35,7g,60,14g,115,28g,215,25
60652524b5ff710001eddfd9,,ChemDawg #4,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,100,1oz,170,25
60652524b5ff710001eddfdb,,Layer Cake,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,100,,,21
60652524b5ff710001eddfe2,,Point Break,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,100,1oz,170,25
60665bb63f38490001a687aa,OrGroTech,Mendo Breath,Somewhere PDX,0,Flower,,1g,10,2g,20,3.5g,33.33,7g,58.33,14g,108.33,25
6066800ede82360001bca5f8,Williams Wonder Farms,Pineapple Express | Williams Wonder | 3.5g Shake Prepack,Oregons Finest (Convention Center),1,Flower,small-buds,1/8oz,10,,,,,,,,,1
60668d59b5ff710001ede24f,,Meatbreath by Zion Roots,Papa Buds,0,Flower,,1g,10,2g,20,1/8oz,29.17,1/4oz,54.17,1/2oz,104.17,12
606ce6bcdcc96f0001b5b852,Cannassentials,Cannassentials | Birds of Paradise,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
606d21e4430e7f00013972d3,The Sweet Life,The Sweet Life - Sapphire Scout - Bulk Bud,La Mota (SE Portland),0,Flower,,1g,10,1/8oz,30,1/4oz,58,1/2oz,108,1oz,190,25
606f9082399da900016b6060,Demeter Gardens,Demeter Gardens - Wedding Cake - Buds,La Mota (NW Front),0,Flower,small-buds,1g,10,1/8oz,30,1/4oz,58,1/2oz,108,1oz,190,25
6070b2b7bf69c20001972979,Oregon Roots,$160oz | Scary Cherry OG | Oregon Roots,Cannabliss & Co (22nd & Burn),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,160,25
6073a51f6fe4220001990ff4,PHRESH CANNABIS,HELLS OG - PHRESH CANNABIS,Homegrown Oregon (Beaverton),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,58.33,1/2oz,108.33,23
60750c0b791bf00001d854ae,,Lemon Meringue,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,,,,,7
60750c0b791bf00001d854b0,,Gator Bait,Kaya Shack (Portland),1,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,100,1oz,170,25
6075fffc70181f0001fa9450,,Candyland - De terra,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,21
60761c257b8b8c0001a61fdc,,Cherry Cream Pie - Virgin,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,4
60761c257b8b8c0001a61fdd,,Lions Milk - Virgin,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,4
6078a7a611a618000152404d,,Cirtus Sap - Arise,The New Amsterdam,0,Flower,,1g,10,,,,,,,,,25
607cc602c3aeb900ad5ff843,Green Source Gardens,Holy Nana Dog,Electric Lettuce - Alberta Arts District,1,Flower,,1g,10,1/8oz,32,1/4oz,60,1/2oz,115,1oz,220,995
607dd19b397f660001d1510d,High Winds Farm,Rubber Mallet,Attis Trading Co (Barbur),0,Flower,,1g,10,1/8oz,30,1/4oz,55,1/2oz,105,1oz,200,25
6080bd9d363ca20001689b8e,Laird Family Farms,Laird Family Farms | Stimulus Package,TJs on Powell,0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55,1/2oz,100,25
60875212bcbed50001db01e4,Hi Q,Runtz [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
60875212bcbed50001db01e6,Hi Q,Sour Fritter [Mid],Deanz Greenz (Sandy),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,54,1/2oz,102,25
6089b6527bcd720001fbf059,Green Source Gardens,Green Source Garden Black Dog Kush,Electric Lettuce - Weilder,0,Flower,,1g,10,3.5g,32,7g,60,14g,115,28g,220,25
608b2d794f6a5a00013ad9dd,Ideal Farms,Marionberry Kush | Ideal Farms,Oregons Finest (Pearl Dispensary),0,Flower,,1g,10,2g,20,1/8oz,30,1/4oz,55.83,1/2oz,105,25
